Year,Month,Facility Reference Number,Licence Holder,Site Common Name,Latitude,Longitude,Finfish Aquaculture Reporting Zone,Sample Type,Incident Date,Number of Pens Sampled,Average L. salmonis motiles per fish,Average L. salmonis females per fish,Average chalimus per fish,Average caligus per fish,Comments,Year Class
2020,June,1472,Cermaq Canada,West Side,49.27928,-125.83065,Clayoquot Sound,Routine monitoring,2020-06-01,3,1.93,0.53,0.53,0.2,,1
2020,June,1472,Cermaq Canada,West Side,49.27928,-125.83065,Clayoquot Sound,Routine monitoring,2020-06-07,3,2.3,0.82,0.52,0.2,,1
2020,June,1472,Cermaq Canada,West Side,49.27928,-125.83065,Clayoquot Sound,Pre-treatment,2020-06-16,10,1.89,0.8,0.16,0.18,In-feed treatment,1
2020,June,1401,Cermaq Canada,Brent Island,50.28613,-125.34917,Discovery Passage,Routine monitoring,2020-06-07,3,1.73,1.05,0,0,,2
2020,June,1401,Cermaq Canada,Brent Island,50.28613,-125.34917,Discovery Passage,Routine monitoring,2020-06-14,3,2.03,1.55,0.37,0,,2
2020,June,1401,Cermaq Canada,Brent Island,50.28613,-125.34917,Discovery Passage,Routine monitoring,2020-06-21,3,2.05,1.28,0.05,0.03,,2
2020,June,1401,Cermaq Canada,Brent Island,50.28613,-125.34917,Discovery Passage,Routine monitoring,2020-06-28,3,0.73,0.73,0.95,0,,2
2020,June,304,Cermaq Canada,Raza Island,50.32159,-125.00882,Discovery Passage,Routine monitoring,2020-06-01,3,0.23,0.12,0.03,0.13,,1
2020,June,304,Cermaq Canada,Raza Island,50.32159,-125.00882,Discovery Passage,Routine monitoring,2020-06-07,3,0.72,0.35,0.1,0.17,,1
2020,June,304,Cermaq Canada,Raza Island,50.32159,-125.00882,Discovery Passage,Routine monitoring,2020-06-14,3,0.87,0.48,0,0.25,,1
2020,June,304,Cermaq Canada,Raza Island,50.32159,-125.00882,Discovery Passage,Routine monitoring,2020-06-21,3,0.97,0.48,0.08,0.7,,1
2020,June,304,Cermaq Canada,Raza Island,50.32159,-125.00882,Discovery Passage,Routine monitoring,2020-06-29,3,0.72,0.42,0,0.13,,1
2020,June,306,Cermaq Canada,Venture Point,50.30241,-125.33778,Discovery Passage,Routine monitoring,2020-06-07,3,1.73,1,0.1,0.15,,2
2020,June,306,Cermaq Canada,Venture Point,50.30241,-125.33778,Discovery Passage,Threshold exceedance,2020-06-14,3,3.15,1.72,0.62,0.7,Management action planned (In-feed treatment),2
2020,June,306,Cermaq Canada,Venture Point,50.30241,-125.33778,Discovery Passage,Pre-treatment,2020-06-23,8,3.18,1.86,0.96,0.27,In-feed treatment,2
2020,June,871,Grieg Seafood BC,Barnes Bay,50.32437,-125.26039,Discovery Passage,Routine monitoring,2020-06-02,3,1.43,0.68,0,0,,2
2020,June,871,Grieg Seafood BC,Barnes Bay,50.32437,-125.26039,Discovery Passage,Routine monitoring,2020-06-09,3,1.42,0.58,0.03,0,,2
2020,June,871,Grieg Seafood BC,Barnes Bay,50.32437,-125.26039,Discovery Passage,Routine monitoring,2020-06-15,3,0.93,0.55,0,0,,2
2020,June,871,Grieg Seafood BC,Barnes Bay,50.32437,-125.26039,Discovery Passage,Routine monitoring,2020-06-22,3,1.37,0.67,0.02,0.02,,2
2020,June,871,Grieg Seafood BC,Barnes Bay,50.32437,-125.26039,Discovery Passage,Routine monitoring,2020-06-29,3,1.12,0.53,0,0,,2
2020,June,1581,MOWI Canada West,Hardwicke,50.41339,-125.76974,Discovery Passage,Routine monitoring,2020-06-06,2,0.63,0.13,0.73,1.15,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",1
2020,June,1581,MOWI Canada West,Hardwicke,50.41339,-125.76974,Discovery Passage,Routine monitoring,2020-06-13,3,0.92,0.12,1.93,0.25,,1
2020,June,1581,MOWI Canada West,Hardwicke,50.41339,-125.76974,Discovery Passage,Routine monitoring,2020-06-20,4,1.28,0.14,2.1,0.79,,1
2020,June,100,MOWI Canada West,Lees Bay,50.41063,-125.70029,Discovery Passage,Threshold exceedance,2020-06-03,6,6.15,0.83,5.23,1.48,Management action planned (Non-medicinal bath treatment),2
2020,June,100,MOWI Canada West,Lees Bay,50.41063,-125.70029,Discovery Passage,Pre-treatment,2020-06-11,6,6.88,2.49,3.5,3.41,Non-medicinal bath treatment,2
2020,June,100,MOWI Canada West,Lees Bay,50.41063,-125.70029,Discovery Passage,Post mechanical removal or bath treatment,2020-06-19,6,0.6,0.4,0,0.05,Non-medicinal bath treatment,2
2020,June,211,MOWI Canada West,Okisollo,50.30946,-125.31618,Discovery Passage,Routine monitoring,2020-06-03,3,2.28,1.25,1.92,0.25,,2
2020,June,211,MOWI Canada West,Okisollo,50.30946,-125.31618,Discovery Passage,Routine monitoring,2020-06-08,2,3.05,0.85,2.43,0.75,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",2
2020,June,211,MOWI Canada West,Okisollo,50.30946,-125.31618,Discovery Passage,Routine monitoring,2020-06-17,3,2.35,1,2.12,0.57,,2
2020,June,211,MOWI Canada West,Okisollo,50.30946,-125.31618,Discovery Passage,Threshold exceedance,2020-06-22,8,7.03,2.83,3.61,1.48,Harvesting,2
2020,June,211,MOWI Canada West,Okisollo,50.30946,-125.31618,Discovery Passage,Routine monitoring,2020-06-29,2,3.98,1.98,2.3,0.43,"Harvesting; Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",2
2020,June,78,MOWI Canada West,Phillips Arm,50.48825,-125.35658,Discovery Passage,Routine monitoring,2020-06-02,2,0.33,0.15,0.23,0.03,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",2
2020,June,78,MOWI Canada West,Phillips Arm,50.48825,-125.35658,Discovery Passage,Routine monitoring,2020-06-09,3,0.28,0.17,0.07,0.02,,2
2020,June,78,MOWI Canada West,Phillips Arm,50.48825,-125.35658,Discovery Passage,Routine monitoring,2020-06-17,3,0.4,0.25,0,0.15,,2
2020,June,78,MOWI Canada West,Phillips Arm,50.48825,-125.35658,Discovery Passage,Routine monitoring,2020-06-24,2,0.35,0.15,0,0,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",2
2020,June,1136,MOWI Canada West,Shaw Point,50.48527,-125.88981,Discovery Passage,Follow-up,2020-06-01,10,3.31,1.56,0.83,0.44,Harvesting,Brood
2020,June,1136,MOWI Canada West,Shaw Point,50.48527,-125.88981,Discovery Passage,Follow-up,2020-06-19,2,2.73,0.6,4.13,2.53,Sampling methodology does not meet requirements outlined in licence conditions; Follow up actions taken ,Brood
2020,June,380,MOWI Canada West,Sonora Point,50.42362,-125.30517,Discovery Passage,Routine monitoring,2020-06-02,3,0.68,0.38,0.05,0,,2
2020,June,380,MOWI Canada West,Sonora Point,50.42362,-125.30517,Discovery Passage,Routine monitoring,2020-06-10,2,1.2,0.6,0,0,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",2
2020,June,380,MOWI Canada West,Sonora Point,50.42362,-125.30517,Discovery Passage,Routine monitoring,2020-06-16,3,1.45,0.72,0.42,0.03,,2
2020,June,380,MOWI Canada West,Sonora Point,50.42362,-125.30517,Discovery Passage,Routine monitoring,2020-06-23,2,0.8,0.35,0.15,0.03,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",2
2020,June,380,MOWI Canada West,Sonora Point,50.42362,-125.30517,Discovery Passage,Routine monitoring,2020-06-30,3,1.92,0.72,1.48,0.07,,2
2020,June,1863,Grieg Seafood BC,Esperanza,49.87814,-126.76145,Esperanza Inlet,Pre-treatment,2020-06-06,8,2.73,1.23,0.26,0.01,In-feed treatment,1
2020,June,1863,Grieg Seafood BC,Esperanza,49.87814,-126.76145,Esperanza Inlet,Threshold exceedance,2020-06-20,5,3.07,1.36,0.15,0.06,Sampling methodology does not meet requirements outlined in licence conditions (poor environmental conditions),1
2020,June,1863,Grieg Seafood BC,Esperanza,49.87814,-126.76145,Esperanza Inlet,Post in-feed treatment,2020-06-27,3,2.55,0.85,0.1,0,,1
2020,June,1862,Grieg Seafood BC,Hecate,49.86799,-126.7573,Esperanza Inlet,Routine monitoring,2020-06-06,3,1.52,0.82,0.08,0,,1
2020,June,1862,Grieg Seafood BC,Hecate,49.86799,-126.7573,Esperanza Inlet,Pre-treatment,2020-06-12,6,1.78,0.98,0.2,0.35,In-feed treatment,1
2020,June,1079,Grieg Seafood BC,Steamer,49.8868,-126.7911,Esperanza Inlet,Routine monitoring,2020-06-02,3,1.32,0.72,0.6,0.43,,1
2020,June,1079,Grieg Seafood BC,Steamer,49.8868,-126.7911,Esperanza Inlet,Routine monitoring,2020-06-09,3,0.78,0.32,0.08,0.03,,1
2020,June,1079,Grieg Seafood BC,Steamer,49.8868,-126.7911,Esperanza Inlet,Pre-treatment,2020-06-13,6,0.98,0.52,0.62,0.24,In-feed treatment,1
2020,June,1738,Grieg Seafood BC,Atrevida,49.65603,-126.45404,Nootka Sound,Threshold exceedance; Pre-treatment,2020-06-23,2,3.13,1.5,0.05,0,Medicinal bath treatment; Harvesting; Sampling methodology does not meet requirements outlined in licence conditions (harvesting),2
2020,June,1789,Grieg Seafood BC,Concepcion,49.65923,-126.47587,Nootka Sound,Pre-treatment,2020-06-02,9,14.46,6.96,0.11,0,Medicinal bath treatment; Harvesting,2
2020,June,1789,Grieg Seafood BC,Concepcion,49.65923,-126.47587,Nootka Sound,Post mechanical removal or bath treatment,2020-06-12,8,0.83,0.57,0.12,0,Medicinal bath treatment,2
2020,June,1762,Grieg Seafood BC,Gore,49.6466,-126.43167,Nootka Sound,Routine monitoring,2020-06-06,3,2.05,1.65,0,0,,2
2020,June,1762,Grieg Seafood BC,Gore,49.6466,-126.43167,Nootka Sound,Threshold exceedance; Pre-treatment,2020-06-13,4,4.49,2.51,0,0,Medicinal bath treatment; Harvesting,2
2020,June,1762,Grieg Seafood BC,Gore,49.6466,-126.43167,Nootka Sound,Post mechanical removal or bath treatment,2020-06-20,5,1.58,1.07,0,0.01,,2
2020,June,1705,Grieg Seafood BC,Williamson,49.65623,-126.42849,Nootka Sound,Routine monitoring,n/a,0,,,,,Count(s) not required (harvesting),2
2020,June,1288,MOWI Canada West,Doyle Island,50.81456,-127.48698,Port Hardy,Routine monitoring,2020-06-02,3,1.45,0.52,1.15,1.2,,1
2020,June,1288,MOWI Canada West,Doyle Island,50.81456,-127.48698,Port Hardy,Routine monitoring,2020-06-08,3,1.05,0.38,1.98,0.8,,1
2020,June,1288,MOWI Canada West,Doyle Island,50.81456,-127.48698,Port Hardy,Routine monitoring,2020-06-17,3,1.43,0.37,5.23,2.13,,1
2020,June,1288,MOWI Canada West,Doyle Island,50.81456,-127.48698,Port Hardy,Routine monitoring,2020-06-24,3,1.37,0.63,4.52,1,,1
2020,June,1293,MOWI Canada West,Duncan Island,50.8195,-127.55568,Port Hardy,Routine monitoring,2020-06-04,3,0.6,0.13,4.87,1.53,,1
2020,June,1293,MOWI Canada West,Duncan Island,50.8195,-127.55568,Port Hardy,Routine monitoring,2020-06-11,3,2,0.95,2.42,1.27,,1
2020,June,1293,MOWI Canada West,Duncan Island,50.8195,-127.55568,Port Hardy,Routine monitoring,2020-06-18,3,1.67,0.63,9.53,1.95,,1
2020,June,1293,MOWI Canada West,Duncan Island,50.8195,-127.55568,Port Hardy,Routine monitoring,2020-06-23,3,1.95,0.58,9.18,2.47,,1
2020,June,1293,MOWI Canada West,Duncan Island,50.8195,-127.55568,Port Hardy,Routine monitoring,2020-06-29,3,1.25,0.52,1.98,1.7,,1
2020,June,7053,MOWI Canada West,Ghi ya,50.90078,-127.93638,Port Hardy,Routine monitoring,2020-06-03,4,1.23,0.51,1.85,0.19,Non-medicinal bath treatment,1
2020,June,7053,MOWI Canada West,Ghi ya,50.90078,-127.93638,Port Hardy,Routine monitoring,2020-06-14,2,0.83,0.4,0.4,0.3,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",1
2020,June,7053,MOWI Canada West,Ghi ya,50.90078,-127.93638,Port Hardy,Routine monitoring,2020-06-23,3,0.63,0.22,8.37,0.13,,1
2020,June,7053,MOWI Canada West,Ghi ya,50.90078,-127.93638,Port Hardy,Pre-treatment,2020-06-25,7,2.33,1.13,6.71,1.83,Medicinal bath treatment,1
2020,June,7053,MOWI Canada West,Ghi ya,50.90078,-127.93638,Port Hardy,Post mechanical removal or bath treatment,2020-06-29,7,0.09,0.04,0.15,0.13,,1
2020,June,1351,MOWI Canada West,Marsh Bay,50.90567,-127.34239,Port Hardy,Routine monitoring,2020-06-04,3,0.67,0.35,0.62,0.17,,2
2020,June,1351,MOWI Canada West,Marsh Bay,50.90567,-127.34239,Port Hardy,Routine monitoring,2020-06-10,3,0.6,0.28,0.65,0.13,,2
2020,June,1351,MOWI Canada West,Marsh Bay,50.90567,-127.34239,Port Hardy,Routine monitoring,2020-06-18,3,0.7,0.25,0.33,0.02,,2
2020,June,1351,MOWI Canada West,Marsh Bay,50.90567,-127.34239,Port Hardy,Routine monitoring,2020-06-26,3,0.78,0.3,4.88,0.75,,2
2020,June,1350,MOWI Canada West,Shelter Bay,50.96555,-127.45345,Port Hardy,Routine monitoring,2020-06-03,3,0.3,0.23,0,0,,2
2020,June,1350,MOWI Canada West,Shelter Bay,50.96555,-127.45345,Port Hardy,Routine monitoring,2020-06-10,3,0.08,0.07,0,0,,2
2020,June,1350,MOWI Canada West,Shelter Bay,50.96555,-127.45345,Port Hardy,Routine monitoring,2020-06-18,3,0.17,0.12,0,0,,2
2020,June,1350,MOWI Canada West,Shelter Bay,50.96555,-127.45345,Port Hardy,Routine monitoring,2020-06-25,3,0.23,0.1,0.15,0,,2
2020,June,1338,MOWI Canada West,Mahatta East,50.4746,-127.78758,Quatsino Sound,Routine monitoring,n/a,0,,,,,Count(s) not required (harvesting),2
2020,June,1238,MOWI Canada West,Mahatta West,50.469,-127.83538,Quatsino Sound,Routine monitoring,2020-06-01,3,1.98,1.55,0,0,,2
2020,June,1238,MOWI Canada West,Mahatta West,50.469,-127.83538,Quatsino Sound,Routine monitoring,2020-06-09,2,1.7,0.95,0.2,0.95,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",2
2020,June,1238,MOWI Canada West,Mahatta West,50.469,-127.83538,Quatsino Sound,Routine monitoring,2020-06-16,3,2.82,1.23,0.12,0.28,,2
2020,June,1238,MOWI Canada West,Mahatta West,50.469,-127.83538,Quatsino Sound,Routine monitoring,2020-06-24,2,1.88,1.08,0.33,0.33,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",2
2020,June,1238,MOWI Canada West,Mahatta West,50.469,-127.83538,Quatsino Sound,Routine monitoring,2020-06-30,3,1.4,0.83,0.22,0.37,,2
2020,June,1237,MOWI Canada West,Monday Rocks,50.48588,-127.87584,Quatsino Sound,Routine monitoring,n/a,0,,,,,Count(s) not required (harvesting),2
2020,June,1698,Grieg Seafood BC,Ahlstrom,49.7793,-124.15395,Sunshine Coast,Routine monitoring,2020-06-01,3,1.57,0.88,0.2,0.57,,2
2020,June,1698,Grieg Seafood BC,Ahlstrom,49.7793,-124.15395,Sunshine Coast,Routine monitoring,2020-06-08,3,2.32,1.15,0.25,0.03,,2
2020,June,1698,Grieg Seafood BC,Ahlstrom,49.7793,-124.15395,Sunshine Coast,Routine monitoring,2020-06-13,3,1.78,0.98,0.25,0,,2
2020,June,1698,Grieg Seafood BC,Ahlstrom,49.7793,-124.15395,Sunshine Coast,Routine monitoring,2020-06-22,2,1.6,1.08,0.6,0,Sampling methodology does not meet requirements outlined in licence conditions (harvesting),2
2020,June,1697,Grieg Seafood BC,Culloden,49.79595,-124.10162,Sunshine Coast,Routine monitoring,2020-06-01,3,1.22,0.67,0.55,0,,2
2020,June,1697,Grieg Seafood BC,Culloden,49.79595,-124.10162,Sunshine Coast,Routine monitoring,2020-06-09,2,1.1,0.75,0.2,0.03,Sampling methodology does not meet requirements outlined in licence conditions (harvesting),2
2020,June,1697,Grieg Seafood BC,Culloden,49.79595,-124.10162,Sunshine Coast,Routine monitoring,2020-06-15,3,1.22,0.62,0.33,0.1,,2
2020,June,332,Grieg Seafood BC,Salten,49.61535,-123.83407,Sunshine Coast,Routine monitoring,2020-06-04,3,1.32,0.5,0,0,,2
2020,June,332,Grieg Seafood BC,Salten,49.61535,-123.83407,Sunshine Coast,Pre-treatment,2020-06-11,5,2.6,1.63,0.09,0.1,In-feed treatment,2
2020,June,746,Grieg Seafood BC,Site 13,49.6291,-123.84265,Sunshine Coast,Threshold exceedance,2020-06-04,2,3.2,1.88,0,0,Sampling methodology does not meet requirements outlined in licence conditions (<4 pens),2
2020,June,746,Grieg Seafood BC,Site 13,49.6291,-123.84265,Sunshine Coast,Pre-treatment,2020-06-17,2,1.4,0.5,0,0.03,In-feed treatment; Sampling methodology does not meet requirements outlined in licence conditions (<4 pens),2
2020,June,221,Grieg Seafood BC,Vantage,49.67226,-123.86019,Sunshine Coast,Post in-feed treatment,2020-06-12,4,0.85,0.36,0.03,0,,2
2020,June,221,Grieg Seafood BC,Vantage,49.67226,-123.86019,Sunshine Coast,Routine monitoring,2020-06-17,3,0.43,0.23,0,0.07,,2
2020,June,303,MOWI Canada West,Glacial Creek,50.01008,-123.90241,Sunshine Coast,Routine monitoring,n/a,0,,,,,Count(s) not required (broodstock in spawning year),Brood
2020,July,458,Cermaq Canada,Cypress Harbour,50.83772,-126.66313,Broughton Archipelago,Routine monitoring,2020-07-09,3,0.08,0.03,0,0.02,,Brood
2020,July,458,Cermaq Canada,Cypress Harbour,50.83772,-126.66313,Broughton Archipelago,Routine monitoring,2020-07-13,3,0.18,0.05,0,0,,Brood
2020,July,458,Cermaq Canada,Cypress Harbour,50.83772,-126.66313,Broughton Archipelago,Routine monitoring,2020-07-20,3,0,0,0,0,,Brood
2020,July,458,Cermaq Canada,Cypress Harbour,50.83772,-126.66313,Broughton Archipelago,Routine monitoring,2020-07-30,2,0.1,0.05,0,0,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",Brood
2020,July,869,Cermaq Canada,Maude Island,50.85271,-126.75743,Broughton Archipelago,Routine monitoring,2020-07-09,3,0.02,0,0.05,0.02,,1
2020,July,869,Cermaq Canada,Maude Island,50.85271,-126.75743,Broughton Archipelago,Routine monitoring,2020-07-12,3,0,0,0,0,,1
2020,July,869,Cermaq Canada,Maude Island,50.85271,-126.75743,Broughton Archipelago,Routine monitoring,2020-07-19,3,0.02,0,0,0,,1
2020,July,869,Cermaq Canada,Maude Island,50.85271,-126.75743,Broughton Archipelago,Routine monitoring,2020-07-26,3,0,0,0,0,,1
2020,July,1336,Cermaq Canada,Simmonds Point,50.87791,-126.90153,Broughton Archipelago,Routine monitoring,2020-07-06,3,0.62,0.32,0.65,1,,1
2020,July,1336,Cermaq Canada,Simmonds Point,50.87791,-126.90153,Broughton Archipelago,Pre-treatment,2020-07-12,6,0.29,0.08,0.57,1.13,In-feed treatment,1
2020,July,728,Cermaq Canada,Sir Edmund Bay,50.83096,-126.59684,Broughton Archipelago,Routine monitoring,2020-07-05,3,0,0,0,0,,1
2020,July,728,Cermaq Canada,Sir Edmund Bay,50.83096,-126.59684,Broughton Archipelago,Routine monitoring,2020-07-15,3,0.02,0,0,0,,1
2020,July,728,Cermaq Canada,Sir Edmund Bay,50.83096,-126.59684,Broughton Archipelago,Routine monitoring,2020-07-19,3,0.02,0.02,0,0,,1
2020,July,728,Cermaq Canada,Sir Edmund Bay,50.83096,-126.59684,Broughton Archipelago,Routine monitoring,2020-07-29,3,0.03,0.03,0,0.02,,1
2020,July,1335,Cermaq Canada,Wehlis Bay,50.8641,-126.92374,Broughton Archipelago,Pre-treatment,2020-07-05,8,0.03,0.02,2.79,5.24,In-feed treatment,1
2020,July,1335,Cermaq Canada,Wehlis Bay,50.8641,-126.92374,Broughton Archipelago,Routine monitoring,2020-07-20,4,0,0,0.54,1.56,,1
2020,July,1825,Grieg Seafood BC,Noo-la,50.60799,-126.36301,Broughton Archipelago,Routine monitoring,2020-07-25,3,0.08,0.02,0.02,0.07,,1
2020,July,1839,Grieg Seafood BC,Wa-kwa,50.60106,-126.34741,Broughton Archipelago,Routine monitoring,2020-07-22,3,0.02,0,0,0.05,,1
2020,July,1586,MOWI Canada West,Doctor Islets,50.65373,-126.28925,Broughton Archipelago,Routine monitoring,2020-07-02,3,0.2,0.07,0.08,0.08,,1
2020,July,1586,MOWI Canada West,Doctor Islets,50.65373,-126.28925,Broughton Archipelago,Routine monitoring,2020-07-06,2,0.55,0.18,0.18,0.05,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",1
2020,July,1586,MOWI Canada West,Doctor Islets,50.65373,-126.28925,Broughton Archipelago,Routine monitoring,2020-07-14,3,0.23,0.03,0.02,0.02,,1
2020,July,1586,MOWI Canada West,Doctor Islets,50.65373,-126.28925,Broughton Archipelago,Routine monitoring,2020-07-21,2,0.15,0.08,0,0.03,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",1
2020,July,1586,MOWI Canada West,Doctor Islets,50.65373,-126.28925,Broughton Archipelago,Routine monitoring,2020-07-29,3,0.03,0,0.03,0,,1
2020,July,1618,MOWI Canada West,Humphrey Rock,50.69682,-126.25532,Broughton Archipelago,Routine monitoring,2020-07-02,3,0.27,0.13,0,0.02,,2
2020,July,1618,MOWI Canada West,Humphrey Rock,50.69682,-126.25532,Broughton Archipelago,Routine monitoring,2020-07-11,3,0.35,0.22,0.02,0.03,,2
2020,July,1618,MOWI Canada West,Humphrey Rock,50.69682,-126.25532,Broughton Archipelago,Routine monitoring,2020-07-14,2,0.73,0.35,0,0,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",2
2020,July,1618,MOWI Canada West,Humphrey Rock,50.69682,-126.25532,Broughton Archipelago,Routine monitoring,2020-07-22,2,0.63,0.4,0,0.03,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",2
2020,July,1618,MOWI Canada West,Humphrey Rock,50.69682,-126.25532,Broughton Archipelago,Routine monitoring,2020-07-30,3,0.48,0.3,0,0,,2
2020,July,467,MOWI Canada West,Midsummer,50.65784,-126.66298,Broughton Archipelago,Routine monitoring,2020-07-07,3,0.75,0.25,1.05,0.53,,2
2020,July,467,MOWI Canada West,Midsummer,50.65784,-126.66298,Broughton Archipelago,Routine monitoring,2020-07-14,2,1.03,0.48,3.68,0.48,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",2
2020,July,467,MOWI Canada West,Midsummer,50.65784,-126.66298,Broughton Archipelago,Routine monitoring,2020-07-20,3,1.55,0.28,3.1,0.58,,2
2020,July,467,MOWI Canada West,Midsummer,50.65784,-126.66298,Broughton Archipelago,Routine monitoring,2020-07-28,2,2.23,0.83,0.18,0.4,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",2
